"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.007820625E1,3.209373355E-1,5.024927482E-2,9.844670296E0,9.850028375E0
1.008063599E1,3.329014480E-1,5.742774159E-2,9.844670296E0,9.850464687E0
1.008306578E1,3.376871049E-1,4.785645381E-2,9.842277527E0,9.848185099E0
1.008549552E1,3.233301640E-1,5.264209956E-2,9.844670296E0,9.850119127E0
1.008792531E1,3.113660514E-1,5.982056633E-2,9.837491989E0,9.842600061E0
1.009035511E1,3.233301640E-1,5.503492057E-2,9.842277527E0,9.847740764E0
1.009278484E1,3.209373355E-1,5.024927482E-2,9.842277527E0,9.847636908E0
1.009521458E1,3.281157911E-1,4.785645381E-2,9.832706451E0,9.838295908E0
1.009764438E1,3.185445070E-1,5.982056633E-2,9.844670296E0,9.850004179E0
1.010007412E1,3.281157911E-1,5.982056633E-2,9.842277527E0,9.847926959E0
1.010250391E1,3.305086195E-1,3.349951655E-2,9.844670296E0,9.850273671E0
1.010493370E1,3.305086195E-1,3.349951655E-2,9.844670296E0,9.850273671E0
1.010736344E1,3.448655605E-1,3.110669367E-2,9.849455833E0,9.855540579E0
1.010979323E1,3.305086195E-1,3.828516230E-2,9.839884758E0,9.845508303E0
1.011222297E1,3.113660514E-1,3.828516230E-2,9.847063065E0,9.852058951E0
1.011465276E1,3.400799036E-1,3.110669367E-2,9.844670296E0,9.850591617E0
1.011708250E1,3.305086195E-1,2.632104978E-2,9.851848602E0,9.857426116E0
1.011951229E1,3.233301640E-1,3.828516230E-2,9.868598938E0,9.873968460E0
1.012194203E1,3.041875660E-1,4.307080805E-2,9.859027863E0,9.863813439E0
1.012437182E1,3.089732230E-1,5.024927482E-2,9.859027863E0,9.863996139E0
1.012680156E1,3.209373355E-1,5.024927482E-2,9.839884758E0,9.845245442E0
1.012923136E1,3.233301640E-1,4.785645381E-2,9.839884758E0,9.845311813E0
1.013166110E1,3.185445070E-1,3.349951655E-2,9.835099220E0,9.840313486E0
1.013409089E1,3.233301640E-1,4.785645381E-2,9.827920914E0,9.833354571E0
1.013652063E1,3.376871049E-1,3.110669367E-2,9.830313683E0,9.836161208E0
1.013895042E1,3.257229924E-1,2.632104978E-2,9.842277527E0,9.847701010E0
1.014138016E1,3.185445070E-1,3.828516230E-2,9.842277527E0,9.847505434E0
1.014380995E1,3.185445070E-1,3.349951655E-2,9.844670296E0,9.849879494E0
1.014623974E1,3.400799036E-1,5.264209956E-2,9.861420631E0,9.867423291E0
1.014866948E1,3.472583890E-1,4.546362907E-2,9.847063065E0,9.853289112E0
1.015109922E1,3.209373355E-1,4.067798331E-2,9.825528145E0,9.830852394E0
1.015352901E1,3.233301640E-1,4.307080805E-2,9.820742607E0,9.826158092E0
1.015595880E1,3.137588799E-1,3.828516230E-2,9.835099220E0,9.840177186E0
1.015838854E1,3.281157911E-1,3.349951655E-2,9.827920914E0,9.833453700E0
1.016081834E1,3.233301640E-1,4.785645381E-2,9.837491989E0,9.842920363E0
1.016324808E1,3.352942765E-1,6.221338734E-2,9.830313683E0,9.836226912E0
1.016567787E1,3.185445070E-1,4.307080805E-2,9.835099220E0,9.840350724E0
1.016810761E1,3.233301640E-1,4.546362907E-2,9.832706451E0,9.838126117E0
1.017053740E1,3.281157911E-1,3.110669367E-2,9.830313683E0,9.835837265E0
1.017296714E1,3.113660514E-1,4.067798331E-2,9.842277527E0,9.847285435E0
1.017539693E1,3.089732230E-1,4.307080805E-2,9.842277527E0,9.847220240E0
1.017782667E1,3.137588799E-1,4.067798331E-2,9.842277527E0,9.847361385E0
1.018025646E1,3.137588799E-1,2.153540403E-2,9.851848602E0,9.856867113E0
1.018268620E1,3.257229924E-1,3.349951655E-2,9.851848602E0,9.857288601E0
1.018511599E1,3.400799036E-1,4.546362907E-2,9.851848602E0,9.857821370E0
1.018754573E1,3.209373355E-1,4.546362907E-2,9.842277527E0,9.847613652E0
1.018997552E1,3.376871049E-1,4.067798331E-2,9.847063065E0,9.852935516E0
1.019240526E1,3.305086195E-1,4.546362907E-2,9.839884758E0,9.845538834E0
1.019483505E1,3.041875660E-1,3.589234129E-2,9.844670296E0,9.849434073E0
1.019726479E1,3.041875660E-1,4.546362907E-2,9.842277527E0,9.847082001E0
1.019969459E1,3.161516786E-1,3.828516230E-2,9.837491989E0,9.842645288E0
1.020212432E1,3.233301640E-1,3.828516230E-2,9.844670296E0,9.850052862E0
1.020455412E1,3.305086195E-1,3.589234129E-2,9.830313683E0,9.835933677E0
1.020698391E1,3.233301640E-1,3.349951655E-2,9.844670296E0,9.850035423E0
1.020941365E1,3.281157911E-1,4.307080805E-2,9.839884758E0,9.845448040E0
1.021184344E1,3.233301640E-1,5.982056633E-2,9.835099220E0,9.840594371E0
1.021427318E1,3.089732230E-1,5.742774159E-2,9.844670296E0,9.849685052E0
1.021670297E1,3.233301640E-1,6.221338734E-2,9.851848602E0,9.857349227E0
1.021913271E1,3.257229924E-1,5.264209956E-2,9.835099220E0,9.840632263E0
1.022156250E1,3.137588799E-1,4.307080805E-2,9.854242325E0,9.859330176E0
1.022399224E1,3.233301640E-1,4.785645381E-2,9.847063065E0,9.852486165E0
1.022642203E1,3.305086195E-1,5.982056633E-2,9.832706451E0,9.838441472E0
1.022885177E1,3.257229924E-1,4.785645381E-2,9.827920914E0,9.833433540E0
1.023128156E1,3.281157911E-1,5.024927482E-2,9.837491989E0,9.843090653E0
1.023371130E1,3.257229924E-1,3.110669367E-2,9.844670296E0,9.850106412E0
1.023614110E1,3.305086195E-1,3.110669367E-2,9.844670296E0,9.850265824E0
1.023857084E1,3.281157911E-1,5.742774159E-2,9.839884758E0,9.845521315E0
1.024100063E1,3.233301640E-1,5.982056633E-2,9.844670296E0,9.850160107E0
1.024343042E1,3.185445070E-1,5.503492057E-2,9.837491989E0,9.842801841E0
1.024586016E1,3.352942765E-1,5.503492057E-2,9.839884758E0,9.845749496E0
1.024828990E1,3.305086195E-1,3.589234129E-2,9.830313683E0,9.835933677E0
1.025071969E1,3.281157911E-1,4.785645381E-2,9.827920914E0,9.833513090E0
1.025314948E1,3.329014480E-1,4.307080805E-2,9.832706451E0,9.838434562E0
1.025557922E1,3.209373355E-1,5.503492057E-2,9.830313683E0,9.835705197E0
1.025800901E1,3.305086195E-1,5.503492057E-2,9.844670296E0,9.850370451E0
1.026043875E1,3.257229924E-1,4.307080805E-2,9.856635094E0,9.862109609E0
1.026286854E1,3.281157911E-1,2.153540403E-2,9.854242325E0,9.859726951E0
1.026529828E1,3.233301640E-1,4.067798331E-2,9.851848602E0,9.857236833E0
1.026772808E1,3.233301640E-1,3.589234129E-2,9.839884758E0,9.845260926E0
1.027015781E1,3.329014480E-1,3.589234129E-2,9.842277527E0,9.847971291E0
1.027258761E1,3.257229924E-1,3.349951655E-2,9.847063065E0,9.852505706E0
1.027501734E1,3.185445070E-1,3.589234129E-2,9.844670296E0,9.849887923E0
1.027744714E1,3.113660514E-1,4.067798331E-2,9.842277527E0,9.847285435E0
1.027987688E1,3.137588799E-1,5.024927482E-2,9.847063065E0,9.852188621E0
1.028230667E1,3.305086195E-1,3.828516230E-2,9.844670296E0,9.850291109E0
1.028473641E1,3.209373355E-1,4.067798331E-2,9.839884758E0,9.845201243E0
1.028716620E1,3.161516786E-1,5.024927482E-2,9.849455833E0,9.854656620E0
1.028959594E1,3.233301640E-1,4.785645381E-2,9.851848602E0,9.857269070E0
1.029202573E1,3.113660514E-1,5.503492057E-2,9.851848602E0,9.856921352E0
1.029445552E1,3.065803945E-1,4.785645381E-2,9.847063065E0,9.851950709E0
1.029688526E1,3.113660514E-1,4.067798331E-2,9.835099220E0,9.840110781E0
1.029931505E1,3.233301640E-1,4.546362907E-2,9.849455833E0,9.854866288E0
1.030174479E1,3.113660514E-1,2.871387079E-2,9.842277527E0,9.847243280E0
1.030417453E1,3.281157911E-1,3.110669367E-2,9.835099220E0,9.840620116E0
1.030660432E1,3.137588799E-1,3.828516230E-2,9.830313683E0,9.835394119E0
1.030903412E1,3.113660514E-1,4.546362907E-2,9.842277527E0,9.847306366E0
1.031146386E1,3.137588799E-1,5.024927482E-2,9.851848602E0,9.856971670E0
1.031389365E1,3.233301640E-1,5.503492057E-2,9.851848602E0,9.857306535E0
1.031632339E1,3.257229924E-1,4.785645381E-2,9.842277527E0,9.847782117E0
1.031875318E1,3.281157911E-1,4.546362907E-2,9.844670296E0,9.850241629E0
1.032118292E1,3.448655605E-1,4.067798331E-2,9.847063065E0,9.853184153E0
1.032361271E1,3.376871049E-1,3.828516230E-2,9.849455833E0,9.855317273E0
1.032604245E1,3.281157911E-1,3.349951655E-2,9.839884758E0,9.845410821E0
1.032847224E1,3.281157911E-1,4.067798331E-2,9.830313683E0,9.835872192E0
1.033090198E1,3.161516786E-1,4.546362907E-2,9.839884758E0,9.845067337E0
1.033333177E1,3.281157911E-1,6.221338734E-2,9.830313683E0,9.835984830E0
1.033576151E1,3.352942765E-1,6.460621208E-2,9.842277527E0,9.848198979E0
1.033819130E1,3.281157911E-1,3.828516230E-2,9.837491989E0,9.843036847E0
1.034062104E1,3.305086195E-1,5.024927482E-2,9.842277527E0,9.847953486E0
1.034305084E1,3.161516786E-1,4.785645381E-2,9.837491989E0,9.842687172E0
1.034548058E1,3.185445070E-1,4.546362907E-2,9.847063065E0,9.852318942E0
1.034791037E1,3.233301640E-1,5.024927482E-2,9.837491989E0,9.842932288E0
1.035034011E1,3.329014480E-1,5.024927482E-2,9.844670296E0,9.850425452E0
1.035276990E1,3.185445070E-1,3.349951655E-2,9.856635094E0,9.861837972E0
1.035519969E1,3.305086195E-1,3.589234129E-2,9.854242325E0,9.859848681E0
1.035762943E1,3.233301640E-1,4.067798331E-2,9.844670296E0,9.850062453E0
1.036005922E1,3.137588799E-1,4.307080805E-2,9.847063065E0,9.852154624E0
1.036248896E1,3.305086195E-1,3.828516230E-2,9.844670296E0,9.850291109E0
1.036491875E1,3.185445070E-1,5.024927482E-2,9.837491989E0,9.842776246E0
1.036734849E1,3.161516786E-1,5.264209956E-2,9.835099220E0,9.840320104E0
1.036977828E1,3.281157911E-1,4.067798331E-2,9.832706451E0,9.838263609E0
1.037220802E1,3.185445070E-1,3.828516230E-2,9.832706451E0,9.837939445E0
1.037463781E1,3.185445070E-1,4.067798331E-2,9.847063065E0,9.852298021E0
1.037706755E1,3.209373355E-1,4.546362907E-2,9.835099220E0,9.840439238E0
1.037949734E1,3.233301640E-1,4.067798331E-2,9.837491989E0,9.842888079E0
1.038192709E1,3.352942765E-1,4.067798331E-2,9.835099220E0,9.840896993E0
1.038435688E1,3.209373355E-1,4.067798331E-2,9.849455833E0,9.854767155E0
1.038678662E1,3.209373355E-1,4.067798331E-2,9.851848602E0,9.857158635E0
1.038921641E1,3.281157911E-1,4.307080805E-2,9.849455833E0,9.855013713E0
1.039164615E1,3.352942765E-1,5.503492057E-2,9.842277527E0,9.848140840E0
1.039407594E1,3.424727321E-1,4.546362907E-2,9.854242325E0,9.860296462E0
1.039650568E1,3.209373355E-1,5.024927482E-2,9.851848602E0,9.857202780E0
1.039893547E1,3.113660514E-1,4.785645381E-2,9.839884758E0,9.844926161E0
1.040136521E1,3.185445070E-1,4.307080805E-2,9.839884758E0,9.845133709E0
1.040379500E1,3.185445070E-1,3.349951655E-2,9.859027863E0,9.864229479E0
1.040622474E1,3.257229924E-1,3.110669367E-2,9.842277527E0,9.847714964E0
1.040865453E1,3.329014480E-1,2.871387079E-2,9.844670296E0,9.850339136E0
1.041108427E1,3.185445070E-1,3.589234129E-2,9.856635094E0,9.861846391E0
1.041351406E1,3.161516786E-1,3.828516230E-2,9.847063065E0,9.852211358E0
1.041594386E1,2.994019389E-1,3.349951655E-2,9.837491989E0,9.842104062E0
1.041837360E1,3.281157911E-1,3.828516230E-2,9.835099220E0,9.840645426E0
1.042080339E1,3.209373355E-1,3.828516230E-2,9.835099220E0,9.840408691E0
1.042323313E1,3.257229924E-1,3.828516230E-2,9.842277527E0,9.847740255E0
1.042566292E1,3.233301640E-1,4.546362907E-2,9.847063065E0,9.852474833E0
1.042809266E1,3.257229924E-1,4.067798331E-2,9.844670296E0,9.850141288E0
1.043052245E1,3.376871049E-1,4.307080805E-2,9.847063065E0,9.852945685E0
1.043295219E1,3.233301640E-1,3.349951655E-2,9.827920914E0,9.833295180E0
1.043538198E1,3.329014480E-1,3.349951655E-2,9.830313683E0,9.836005932E0
1.043781172E1,3.329014480E-1,2.871387079E-2,9.842277527E0,9.847947744E0
1.044024151E1,3.257229924E-1,3.110669367E-2,9.851848602E0,9.857280760E0
1.044267125E1,3.376871049E-1,5.024927482E-2,9.844670296E0,9.850588348E0
1.044510104E1,3.305086195E-1,6.221338734E-2,9.839884758E0,9.845630427E0
1.044753078E1,3.305086195E-1,7.178468257E-2,9.847063065E0,9.852869632E0
1.044996058E1,3.209373355E-1,5.982056633E-2,9.835099220E0,9.840516041E0
1.045239031E1,3.209373355E-1,4.307080805E-2,9.842277527E0,9.847602895E0
1.045482011E1,3.137588799E-1,5.982056633E-2,9.818050385E0,9.823244703E0
1.045724984E1,3.233301640E-1,5.742774159E-2,9.823135376E0,9.828622943E0
1.045967964E1,3.113660514E-1,4.546362907E-2,9.835099220E0,9.840131728E0
1.046210938E1,3.161516786E-1,3.589234129E-2,9.844670296E0,9.849810829E0
1.046453917E1,3.281157911E-1,2.632104978E-2,9.851848602E0,9.857346177E0
1.046696891E1,3.329014480E-1,3.828516230E-2,9.854242325E0,9.859938181E0
1.046939870E1,3.329014480E-1,5.264209956E-2,9.842277527E0,9.848046582E0
1.047182844E1,3.209373355E-1,5.503492057E-2,9.839884758E0,9.845271031E0
1.047425823E1,3.185445070E-1,3.828516230E-2,9.849455833E0,9.854679932E0
1.047668797E1,3.209373355E-1,4.307080805E-2,9.835099220E0,9.840428473E0
1.047911776E1,3.281157911E-1,3.828516230E-2,9.835099220E0,9.840645426E0
1.048154750E1,3.233301640E-1,3.110669367E-2,9.827920914E0,9.833287319E0
1.048397729E1,3.257229924E-1,3.828516230E-2,9.832706451E0,9.838174494E0
1.048640709E1,3.113660514E-1,4.067798331E-2,9.839884758E0,9.844893883E0
1.048883682E1,3.209373355E-1,5.024927482E-2,9.837491989E0,9.842853976E0
1.049126662E1,3.209373355E-1,7.178468257E-2,9.844670296E0,9.850161778E0
1.049369636E1,3.281157911E-1,4.307080805E-2,9.837491989E0,9.843056624E0
1.049612615E1,3.424727321E-1,5.264209956E-2,9.849455833E0,9.855548639E0
1.049855589E1,3.305086195E-1,5.264209956E-2,9.847063065E0,9.852748760E0
1.050098568E1,3.209373355E-1,5.264209956E-2,9.859027863E0,9.864390623E0
1.050341542E1,3.329014480E-1,6.699903309E-2,9.847063065E0,9.852916484E0
1.050584521E1,3.305086195E-1,4.785645381E-2,9.854242325E0,9.859899492E0
1.050827495E1,3.352942765E-1,4.067798331E-2,9.851848602E0,9.857636524E0
1.051070474E1,3.281157911E-1,4.546362907E-2,9.854242325E0,9.859808249E0
1.051313448E1,3.376871049E-1,4.785645381E-2,9.839884758E0,9.845793765E0
1.051556427E1,3.281157911E-1,2.871387079E-2,9.847063065E0,9.852569992E0
1.051799401E1,3.305086195E-1,4.067798331E-2,9.849455833E0,9.855083503E0
1.052042380E1,3.209373355E-1,4.785645381E-2,9.839884758E0,9.845233520E0
1.052285354E1,3.209373355E-1,5.024927482E-2,9.842277527E0,9.847636908E0
1.052528334E1,3.089732230E-1,3.349951655E-2,9.837491989E0,9.842399875E0
1.052771308E1,2.970091105E-1,2.871387079E-2,9.835099220E0,9.839624768E0
1.053014287E1,3.089732230E-1,3.110669367E-2,9.830313683E0,9.835217292E0
1.053257261E1,3.065803945E-1,5.024927482E-2,9.842277527E0,9.847179466E0
1.053500240E1,3.233301640E-1,6.699903309E-2,9.844670296E0,9.850206317E0
1.053743214E1,3.257229924E-1,6.460621208E-2,9.832706451E0,9.838312131E0
1.053986193E1,3.209373355E-1,4.785645381E-2,9.837491989E0,9.842842051E0
1.054229172E1,3.281157911E-1,5.742774159E-2,9.839884758E0,9.845521315E0
1.054472146E1,3.161516786E-1,4.307080805E-2,9.859027863E0,9.864189646E0
1.054715125E1,3.113660514E-1,5.024927482E-2,9.847063065E0,9.852112708E0
1.054958099E1,3.185445070E-1,4.307080805E-2,9.847063065E0,9.852308191E0
1.055201078E1,3.209373355E-1,5.024927482E-2,9.842277527E0,9.847636908E0
1.055444052E1,3.233301640E-1,5.742774159E-2,9.851848602E0,9.857320185E0
1.055687031E1,3.233301640E-1,4.067798331E-2,9.847063065E0,9.852453912E0
1.055930005E1,3.329014480E-1,5.024927482E-2,9.844670296E0,9.850425452E0
1.056172984E1,3.329014480E-1,4.546362907E-2,9.837491989E0,9.843228076E0
1.056415958E1,3.329014480E-1,5.742774159E-2,9.837491989E0,9.843290606E0
1.056658938E1,3.400799036E-1,3.589234129E-2,9.849455833E0,9.855390546E0
1.056901912E1,3.065803945E-1,5.024927482E-2,9.835099220E0,9.840004736E0
1.057144891E1,3.065803945E-1,4.785645381E-2,9.842277527E0,9.847167547E0
1.057387865E1,3.017947674E-1,5.024927482E-2,9.839884758E0,9.844640020E0
1.057630844E1,3.209373355E-1,5.742774159E-2,9.835099220E0,9.840501786E0
1.057873818E1,3.137588799E-1,5.024927482E-2,9.825528145E0,9.830664929E0
1.058116797E1,3.137588799E-1,3.589234129E-2,9.832706451E0,9.837776632E0
1.058359771E1,3.257229924E-1,1.914258115E-2,9.835099220E0,9.840510077E0
1.058602750E1,3.233301640E-1,3.828516230E-2,9.837491989E0,9.842878481E0
1.058845724E1,3.424727321E-1,4.307080805E-2,9.835099220E0,9.841154370E0
1.059088703E1,3.329014480E-1,4.067798331E-2,9.835099220E0,9.840815756E0
1.059331677E1,3.305086195E-1,4.785645381E-2,9.861420631E0,9.867073683E0
1.059574656E1,3.257229924E-1,4.785645381E-2,9.847063065E0,9.852564981E0
1.059817636E1,3.113660514E-1,3.828516230E-2,9.856635094E0,9.861626131E0
1.060060610E1,3.185445070E-1,5.024927482E-2,9.854242325E0,9.859517604E0
1.060303584E1,3.329014480E-1,4.067798331E-2,9.842277527E0,9.847989896E0
1.060546563E1,3.209373355E-1,4.785645381E-2,9.832706451E0,9.838059116E0
1.060789537E1,3.233301640E-1,4.307080805E-2,9.837491989E0,9.842898258E0
1.061032516E1,3.400799036E-1,5.742774159E-2,9.842277527E0,9.848318598E0
1.061275490E1,3.352942765E-1,5.503492057E-2,9.844670296E0,9.850532185E0
1.061518469E1,3.185445070E-1,5.024927482E-2,9.844670296E0,9.849950702E0
1.061761448E1,3.233301640E-1,5.982056633E-2,9.842277527E0,9.847768672E0
1.062004422E1,3.257229924E-1,5.264209956E-2,9.851848602E0,9.857372243E0
1.062247401E1,3.161516786E-1,5.503492057E-2,9.851848602E0,9.857073684E0
1.062490375E1,3.185445070E-1,4.546362907E-2,9.847063065E0,9.852318942E0
1.062733354E1,3.209373355E-1,2.392822690E-2,9.849455833E0,9.854712251E0
1.062976328E1,3.233301640E-1,3.828516230E-2,9.837491989E0,9.842878481E0
1.063219308E1,3.281157911E-1,3.349951655E-2,9.844670296E0,9.850193674E0
1.063462281E1,3.329014480E-1,3.828516230E-2,9.839884758E0,9.845588920E0
1.063705255E1,3.257229924E-1,2.871387079E-2,9.835099220E0,9.840533351E0
1.063948235E1,3.185445070E-1,3.589234129E-2,9.842277527E0,9.847496422E0
1.064191214E1,3.017947674E-1,4.307080805E-2,9.842277527E0,9.846997618E0
1.064434188E1,3.185445070E-1,4.307080805E-2,9.847063065E0,9.852308191E0
1.064677167E1,3.185445070E-1,4.307080805E-2,9.851848602E0,9.857091182E0
1.064920141E1,3.329014480E-1,2.632104978E-2,9.851848602E0,9.857506635E0
1.065163120E1,3.305086195E-1,3.828516230E-2,9.849455833E0,9.855073917E0
1.065406094E1,3.305086195E-1,3.349951655E-2,9.844670296E0,9.850273671E0
1.065649073E1,3.376871049E-1,1.914258115E-2,9.847063065E0,9.852870141E0
1.065892047E1,3.137588799E-1,3.110669367E-2,9.839884758E0,9.844934957E0
1.066135026E1,3.257229924E-1,3.828516230E-2,9.837491989E0,9.842957374E0
1.066378000E1,3.089732230E-1,4.067798331E-2,9.842277527E0,9.847210065E0
1.066620979E1,3.209373355E-1,5.503492057E-2,9.849455833E0,9.854836875E0
1.066863953E1,3.329014480E-1,5.742774159E-2,9.837491989E0,9.843290606E0
1.067106933E1,3.305086195E-1,5.024927482E-2,9.837491989E0,9.843170707E0
1.067349906E1,3.089732230E-1,5.024927482E-2,9.849455833E0,9.854428936E0
1.067592886E1,3.065803945E-1,5.024927482E-2,9.847063065E0,9.851962623E0
1.067835860E1,3.089732230E-1,3.589234129E-2,9.842277527E0,9.847191459E0
1.068078839E1,3.185445070E-1,5.264209956E-2,9.835099220E0,9.840397272E0
1.068321813E1,3.209373355E-1,5.742774159E-2,9.832706451E0,9.838110331E0
1.068564792E1,3.257229924E-1,5.503492057E-2,9.837491989E0,9.843036775E0
1.068807766E1,3.329014480E-1,4.067798331E-2,9.839884758E0,9.845598515E0
1.069050745E1,3.113660514E-1,3.110669367E-2,9.839884758E0,9.844858988E0
1.069293719E1,3.065803945E-1,3.110669367E-2,9.832706451E0,9.837534006E0
1.069536698E1,3.329014480E-1,3.349951655E-2,9.832706451E0,9.838397316E0
1.069779672E1,3.209373355E-1,4.067798331E-2,9.835099220E0,9.840418291E0
1.070022651E1,3.281157911E-1,3.828516230E-2,9.844670296E0,9.850211112E0
1.070265630E1,3.329014480E-1,5.024927482E-2,9.844670296E0,9.850425452E0
1.070508604E1,3.400799036E-1,3.589234129E-2,9.837491989E0,9.843433915E0
1.070751584E1,3.305086195E-1,4.067798331E-2,9.839884758E0,9.845517899E0
1.070994558E1,3.233301640E-1,5.503492057E-2,9.835099220E0,9.840566443E0
1.071237537E1,3.281157911E-1,3.828516230E-2,9.837491989E0,9.843036847E0
1.071480511E1,3.376871049E-1,3.589234129E-2,9.837491989E0,9.843351537E0
1.071723490E1,3.376871049E-1,3.349951655E-2,9.844670296E0,9.850517145E0
1.071966464E1,3.329014480E-1,2.392822690E-2,9.839884758E0,9.845543560E0
1.072209443E1,3.185445070E-1,4.067798331E-2,9.842277527E0,9.847515028E0
1.072452417E1,3.161516786E-1,6.460621208E-2,9.844670296E0,9.849957314E0
1.072695396E1,3.281157911E-1,6.460621208E-2,9.839884758E0,9.845565803E0
1.072938370E1,3.329014480E-1,6.460621208E-2,9.818050385E0,9.823905063E0
1.073181349E1,3.281157911E-1,3.110669367E-2,9.835099220E0,9.840620116E0
1.073424323E1,3.305086195E-1,5.503492057E-2,9.839884758E0,9.845587684E0
1.073667302E1,3.400799036E-1,5.503492057E-2,9.835099220E0,9.841131025E0
1.073910276E1,3.281157911E-1,5.742774159E-2,9.835099220E0,9.840738519E0
1.074153255E1,3.281157911E-1,5.264209956E-2,9.837491989E0,9.843103159E0
1.074396229E1,3.376871049E-1,5.264209956E-2,9.832706451E0,9.838644212E0
1.074639208E1,3.496512175E-1,4.307080805E-2,9.839884758E0,9.846189269E0
1.074882182E1,3.424727321E-1,4.546362907E-2,9.839884758E0,9.845947723E0
1.075125162E1,3.329014480E-1,4.546362907E-2,9.844670296E0,9.850402202E0
1.075368136E1,3.209373355E-1,4.307080805E-2,9.849455833E0,9.854777323E0
1.075611115E1,3.113660514E-1,5.503492057E-2,9.842277527E0,9.847355207E0
1.075854089E1,3.376871049E-1,5.742774159E-2,9.849455833E0,9.855410227E0
1.076097068E1,3.209373355E-1,5.503492057E-2,9.844670296E0,9.850053951E0
1.076340042E1,3.209373355E-1,5.024927482E-2,9.837491989E0,9.842853976E0
1.076583021E1,3.041875660E-1,5.503492057E-2,9.847063065E0,9.851914023E0
1.076825995E1,3.113660514E-1,4.307080805E-2,9.844670296E0,9.849687160E0
1.077068974E1,3.209373355E-1,4.785645381E-2,9.835099220E0,9.840450583E0
1.077311948E1,3.209373355E-1,3.110669367E-2,9.839884758E0,9.845166350E0
1.077554927E1,3.233301640E-1,3.349951655E-2,9.851848602E0,9.857209823E0
1.077797901E1,3.400799036E-1,4.546362907E-2,9.839884758E0,9.845864783E0
1.078040880E1,3.257229924E-1,5.264209956E-2,9.832706451E0,9.838240840E0
1.078283854E1,3.257229924E-1,5.742774159E-2,9.832706451E0,9.838267610E0
1.078526834E1,3.329014480E-1,4.785645381E-2,9.849455833E0,9.855196286E0
1.078769813E1,3.329014480E-1,4.546362907E-2,9.837491989E0,9.843228076E0
1.079012787E1,3.161516786E-1,5.742774159E-2,9.818050385E0,9.823307141E0
